textID,text,sentiment
01ce5f884e,not going out with them. there is another fatty i like and hopefully ill see him in when i`m in cali in 8 days. if hes not upset with me.,neutral
795d2ec684,"Off to meeting in Lincoln Square, bummer, no more free parking",negative
ffd9503b5c,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,neutral
d4b909a8db,"I painted my nails metallic blue but Iï¿½m really sure about how it looks, itï¿½s a pretty weird color!! I think itï¿½s cool",neutral
535cf4afd1,ughhh have a tummy ache,negative
30c38fa0da,sweet .. Englands becoming lamer and lamer since you guys left,neutral
a36f2a5b64,i don`t like being sick when the guidance counsellor is supposed to take me + 35 other kids out of school for bowling & pizza,negative
6721e006ff,is veryyy upset she cant go to hacienda tonight because the stupid nuggets game,negative
18628be7b7,"#SanctuarySunday  yay for #Sanctuary, I may watch Requiem after breakfast!",neutral
50f4d5fd7d,My paradise fly catchers abandoned their nest....  they are starting again... but it`s gonna b tough,negative
2ef17bd974,sorry dunners just saw your tweet! totally let you down im so sorry babe  was at work till 8.30 very boooooo,negative
f070621511,omg! i didnt even know my friend knew  !!! lol its a small world,neutral
c28465b668,Google ... show me apples ... I only want to see images with green in them: http://tinyurl.com/clrbau COOL,neutral
e3b9593fe8,U-Verse is up and blazing at 25Mbps.  I don`t have anything to download though,neutral
0039c7e4a4,is gonna have an irish wedding,neutral
cde06ba878,_SHeP  nope   i really want to play it aswell,neutral
f7beb13214,this is how we do itttt,neutral
d4a79cd36a,I lost my voice,negative
5e447212d2,I`m inclined to think it`s stupid.,negative
ab8c54c783,I`m not ditchin i`m barfin so sorry guys  ESOTSM;,negative
6c43ac45a7,"I was going to visit my sister today, but she`s grumpy.  I`ll just chill at home with the family and visit her tomorrow.",neutral
ef99cbb940," OH WAIT, I read that wrong. OK hellboy",neutral
74d3120b7f,YAY YOU! So proud of you!  and I`m not even being sarcastic. Even though you told me to shut the **** up.,neutral
c2ada5b889,got my cable set up! WIN!  got my lock put on my door! WIN! feeling a tad neglected... FAIL.,neutral
dd9a08a95a,Cant sleeeeep & i miss my long hairrr,negative
17fb6a1dae,Big Sugar = yet another `90`s bandwagon I was too late to get on. Next S&D BNL should reunite them (kind of like they did for the Odds).,neutral
e451a269d0,I`m in SF right now,neutral
c31e69a36d,What??  Nooooooooo      There goes my weekend!,neutral
6a1d797fba,so now i dont get my car back til monday. boooo,neutral
0a2d80b493,supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  & want Bruno!,neutral
cfa474e4f6,I`m going to miss Miss Suhana,negative
1969b0c0d6,is soooo hungry right now! Why is it not lunch time!,negative
78957c7648,_i_am_jes YAY! congrats! i`m afraid to check my grades!,neutral
a60c4c4c6c,Checkin out oramarecords.com. Got a fever and cnt sleep,negative
8a634ceeb5," Awwwww, i`m sorry",negative
50478b34e4,I know I`m already a week behind on FF. Will TRY to get one done today! Called into work 2hrs early due to problems so will be a busy day,negative
5da55949f3,I`m bummed...you`re gonna be only 30 minutes from me on Sunday & I can`t come hear ya.,negative
285dc95b4c,"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya`ll  I`ll c u in 3.5hours, after nap",negative
7972133a6e,the whole day.,neutral
69640a2027,trying to watch lost online very annoying and slow...the internet not lost,negative
e844d51a56,****....game starts in 30 min!!,negative
3208302fde,Gonna miss my gurl while shes on her honeymoon,negative
434ad2efd0,Just had an iced coffee. Christ that tasted nasty,negative
c463d96db2,Dangling belly rings are a bad investment...the cutest ones ALWAYS pop,neutral
0b70100a5c,jolly good last night,neutral
9dd75c29e2,i DO THAT ALL THE TIME.. NO BIGGIE,neutral
2dff366260,Going to shawnee........I hate the long drive there...i just want to get all this paper work over with,negative
4b3fd4ec22,Last day at DMA over!     a million sad faces.,negative
a76a481571,At the walnut high school prom with becca,neutral
3a9ae63e38," Aw, Kaelah I feel so bad for you. This sounds serious? Please get better soon. I admire you for still working hard and stuff.",neutral
a1b60d42ef,grrh  wii remote dead.. no multiplayer here tonight,negative
47b03a2c4d,**** i have something to say and no one is listening,negative
b6e75fc4df,just found out my friend`s dad passed away yesterday,negative
41af60f029," ahahaha, that happens to me all the time.  poor Angela!",negative
215ba6dbfb," Yeah, I wanted to say this, that there`s a @ yourname section.  A bit tricky way to find your replies, tho.",neutral
0ee485322b,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO,neutral
662a18f212," classics are timeless...dont believe me, check youtube, google, etc. Numbers dont lie & i actually performed it last night,",neutral
16466ee641,OH MAN I WOULD BUT I`M FRESH OUT,neutral
fa14103466,I`m SO jealous- it`s pouring right now,negative
ca9df3b99e,There is a sadness in the air at school  but I got two awards!!,neutral
66a3b2a036,Swollen face.....again,negative
a6d3f0acb3,Just realized all his fantastic nerdfriends no longer live in Rochester,neutral
1c08943537,So Tired. It`s not right to have to get up so early,negative
5250e01ce0,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I`m staying awake! MORNING!,neutral
5c326d72a3,Not feeling too good,negative
83229c2a8a,_Foster Just so i can see how they look with the other icons. Both themes btw.,neutral
15256adda7,I`m waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me),neutral
c79e8c6f71,* My besties. If only  was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only .. http://twitpic.com/67hac,neutral
f9da489452,I also believe in some things are meant to happen.,neutral
38db7593eb,there is absolutely nothing to eat in my house... epic fail,negative
a2540437bc,*whew* Ok good.I really don`t want that too happen. All my friends loved it. Can`t wait to talk about it monday in class.,neutral
6bcec9e91f,I`m bummed that I didn`t get TEDx tickets,negative
7f2caf1d49,"i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that`ll never go away...",negative
6109fbeca5,"Watching Almost Famous with Andrew, Michael, and Yolanda",neutral
63a5bb931c,I hate packing,negative
828697505b,I want to buy this great album but unfortunately i dont hav enuff funds  its 'long time noisy',negative
7a08affa20,getting rained out @ the devon horse show.  *head desk*,neutral
907842d764,I would of won that contest if I weren`t to have chickened out,negative
55d58bba3f,Wants to meet Jeff Hardy and Beth Britt So bad its Soo Annoying  x x,negative
5bc4e623c4,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,neutral
c756261983,"so hot in the office as air con been broken for weeks, fans on all round office but they just push hot air around really and not helping",negative
9bdcfc75d3,Just got a shot on my arm. Eww.,neutral
484220447c,Another day I haven`t got time to play plus it`s raining and chilly And also have a headache - WTH? . . going back to sulking mode.,negative
cdb40ecdae,"gotta get used to pocketwit now, **** you twikini",neutral
c9a409bf63,I`d have read it but I`m not sure you would have wanted my opinion,neutral
578d6c1bfe," My friend Cliff has the tix, so I have to wait on him   Or you can ask trent to just let me in.  You  know, over all else >.>.",neutral
200a42bce3,OMG... I just learned that the little girl who played Ducky in the very first Land Before Time movie was murdered at the age of 10. WTF?,negative
024260c62f,I know but unfortunately I`m one of the fifteen bazillions of Americans without health insurance.  awesome,neutral
e28d5c1bfc,we will!  we shall meet somewhere between utah and indiana.,neutral
7716d2b1e5,virus hunting on computer - always wondering what it will destroy,negative
5c50f92c28,leaving work in 25 minutes to go to Broompark then to see the new flats then for lunch with Mandy and my dad.,neutral
c5dbfa2ee8,I miss standing next to you...,negative
9717ecf937,Morning. I closed out EUR/JPY 132.25  @ 132.00 and place a stop @ 130.55 @ 131.55. That 132.25 was executed while i was asleep,neutral
972107b366,just said goodbye to the younger bro.  #misshimalready,negative
e98c74b566,Market whn goes lower also problem and when it goes like a wild bull also problem,negative
a256b40c51," sweetie pie, buttercup, married ppl share hehehehehe.....this includes ur shoe collection  I am trading UP!",neutral
4dcf655463,How about I make some more and bring u sum?,neutral
0c667d555e," Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.",neutral
748ef7b372,i want more but its just so bittersweet lol,neutral
16192d3422,Honza takes his flight back to the Czech Republic in the morning  I`m really going to miss him.,negative
74bd281f00,i tried phoning you,neutral
77c53cab78,Maybe next time. Can`t be away this weekend as much as I`d like to jump in the car and go. ::pout::,neutral
c7b8023dbc,not but I went to his page and it made me hungry,negative
1313a49b84,I need some free #fieldnotes because I can`t travel to North 3rd Street in Philly to buy my own.,neutral
200d44db72,Wish you were doing one in San Francisco!,neutral
5882e7f828,Nite. Now I`m up n bored as opposed to almost sleep frm b 4,negative
d387ba5369,Can`t sleep. **** morning will come to soon. Have to rest! It will be a new day. A perfect day to start new changes,neutral
a490706bc1,For me everything ok except install crashed at the end and now Safari crashes at every cmd+Q,neutral
625feab260,Saw a black snake in the garden.  Went back for a picture and it was gone,neutral
dc44d46fd8,just got home from the City Lights show  yeahhh!,neutral
a15bd06ed8,You know you`re too old to party like a rockstar when....you realize no one else claps when they dance. It`s just you,neutral
e4e9b8713a,My back hurts...really bad,negative
f0ca992fd4,"Hope I`m not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D`oro all!",negative
ec3201c4b0,Have to keep bumping the mouse so my computer doesn`t go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr,negative
ce39d76749,I don`t have a subject line on my phone...  just normal texts.,neutral
a30cb4a91b,"Note to self: Omelets are better when made with butter, not olive oil.  Also,  doesn`t like my cooking *spits in a napkin*",neutral
2f1cd44ea2,I didn`t want to tell you but I think it`s your body odour,negative
f5bfebd4a2,finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!,neutral
caa45036c5,"Hmmm go to sleep because i have to be up at 6 on a saturday  for work, or watch 2 more episodes of one tree hill? one tree hill i think!",neutral
cbe9f6ef8e,_ What did he say about it?? Gosh! I missed the yesterday live chat.. I was at bed.. sick,negative
cfe9245188,"No Rockin on the River for me, tonight...",neutral
ca092b6174,I`m sure  would know of more,neutral
a37c246f3b,really fun day  gahhh i want my new phone this razr is killin me,neutral
7d81397f97,is playing restaurant city.,neutral
1f8294cc21,lol he does love spahkly gold things....,neutral
97d0d335f0,"_Kimbalicious you can have the milk i have, i only have that here to drink  i think thats whats making me feel sick",negative
7941093526,Why does my boss have to come in today.....,negative
ab2c0d3294,@__emilyy you guys are the bomb haha,neutral
a8c2579b73,Celebrating the fact that Norwich City got relegated yesterday.  Seems like myself and the awfully nice Mr Fry are football rivals!,negative
5b6cea4767,http://twitpic.com/4uy8l - LOL  why are they drumming there?,neutral
555b90a504,bath time,neutral
70eb969d45,how sad! are you saying that I`m fat?  *tears*,negative
1635b82ee7,did your car get towed? Thats what happened to redgie`s car last time he went there  another reason why i don`t like splashtown,neutral
c78d8bc843,I really want a Shish kebab... Going to have to settle for toast,neutral
b6492bf392,Thanks!   I`m making homemade lasagna for my mum today.,neutral
e1697e3228,"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true.",neutral
3e1aeefa4f,watching keeping up with the kardashian on youtube,neutral
d8e204b2a3,Hey! So glad it`s Friday but not happy that I just ate a bad apple,neutral
b65fff362b,"anyone drive a newish diesel car? any advice on pros cons? not interested in old diesel cars, need recent model experience, eg SUV",negative
